"environment","genotype","row","range","replicate","predicted.values","standard.errors","date","trait"
"G2FE","NILASQ4G51I03S2/LH123HT","Excluded","Excluded","Averaged",0.193517066575308,0.00714074828401185,"2017-04-20","ExG"
"G2FE","NILASQ4G51I04S3/LH123HT","Excluded","Excluded","Averaged",0.199565989144619,0.00710921311413861,"2017-04-20","ExG"
"G2FE","NILASQ4G51I05S3/LH123HT","Excluded","Excluded","Averaged",0.190170439292452,0.00715176503058662,"2017-04-20","ExG"
"G2FE","NILASQ4G51I06S2/LH123HT","Excluded","Excluded","Averaged",0.184215016129516,0.00717051589458593,"2017-04-20","ExG"
"G2FE","NILASQ4G51I07S3/LH123HT","Excluded","Excluded","Averaged",0.190702763543658,0.00712771085093648,"2017-04-20","ExG"
"G2FE","NILASQ4G51I08S3/LH123HT","Excluded","Excluded","Averaged",0.192332503692485,0.00714708744070212,"2017-04-20","ExG"
"G2FE","NILASQ4G51I09S3/LH123HT","Excluded","Excluded","Averaged",0.187241489150255,0.00725768985739389,"2017-04-20","ExG"
"G2FE","NILASQ4G51I10S2/LH123HT","Excluded","Excluded","Averaged",0.200811738644276,0.00721502963218253,"2017-04-20","ExG"
"G2FE","NILASQ4G51I11S2/LH123HT","Excluded","Excluded","Averaged",0.210180297994062,0.00712523635290011,"2017-04-20","ExG"
"G2FE","NILASQ4G51I12S2/LH123HT","Excluded","Excluded","Averaged",0.195626027488266,0.00715760666290256,"2017-04-20","ExG"
"G2FE","NILASQ4G61I01S2/LH123HT","Excluded","Excluded","Averaged",0.194952473366688,0.00709935276227325,"2017-04-20","ExG"
"G2FE","NILASQ4G61I02S3/LH123HT","Excluded","Excluded","Averaged",0.196868488215342,0.00711386436076475,"2017-04-20","ExG"
"G2FE","NILASQ4G61I03S3/LH123HT","Excluded","Excluded","Averaged",0.190669339478398,0.00710428435838106,"2017-04-20","ExG"
"G2FE","NILASQ4G61I04S3/LH123HT","Excluded","Excluded","Averaged",0.186526836643186,0.0071645400791859,"2017-04-20","ExG"
"G2FE","NILASQ4G61I05S3/LH123HT","Excluded","Excluded","Averaged",0.179070444369093,0.00710694355896392,"2017-04-20","ExG"
"G2FE","NILASQ4G61I06S3/LH123HT","Excluded","Excluded","Averaged",0.191068820480449,0.00712258657806371,"2017-04-20","ExG"
"G2FE","NILASQ4G61I07S3/LH123HT","Excluded","Excluded","Averaged",0.176741413948962,0.00710994999614324,"2017-04-20","ExG"
"G2FE","NILASQ4G61I08S2/LH123HT","Excluded","Excluded","Averaged",0.189896325792818,0.00706681507799749,"2017-04-20","ExG"
"G2FE","NILASQ4G61I09S2/LH123HT","Excluded","Excluded","Averaged",0.193405743834617,0.00713267061482215,"2017-04-20","ExG"
"G2FE","NILASQ4G61I10S3/LH123HT","Excluded","Excluded","Averaged",0.192501109759388,0.00714957988463796,"2017-04-20","ExG"
"G2FE","NILASQ4G61I11S2/LH123HT","Excluded","Excluded","Averaged",0.189953903841645,0.00713032419908759,"2017-04-20","ExG"
"G2FE","NILASQ4G61I12S2/LH123HT","Excluded","Excluded","Averaged",0.194826158264121,0.00710971440798591,"2017-04-20","ExG"
"G2FE","NILASQ4G71I01S2/LH123HT","Excluded","Excluded","Averaged",0.181660007280066,0.00720069952728426,"2017-04-20","ExG"
"G2FE","NILASQ4G71I02S2/LH123HT","Excluded","Excluded","Averaged",0.195544952219036,0.00723044028005783,"2017-04-20","ExG"
"G2FE","NILASQ4G71I03S2/LH123HT","Excluded","Excluded","Averaged",0.204989486493098,0.00718774864750007,"2017-04-20","ExG"
"G2FE","NILASQ4G71I04S2/LH123HT","Excluded","Excluded","Averaged",0.190359530821673,0.00719478098126938,"2017-04-20","ExG"
"G2FE","NILASQ4G71I05S2/LH123HT","Excluded","Excluded","Averaged",0.18265686371525,0.00725100535709257,"2017-04-20","ExG"
"G2FE","NILASQ4G71I06S2/LH123HT","Excluded","Excluded","Averaged",0.19833462753329,0.00725672352542142,"2017-04-20","ExG"
"G2FE","NILASQ4G71I07S2/LH123HT","Excluded","Excluded","Averaged",0.190124515744051,0.0071637952074268,"2017-04-20","ExG"
"G2FE","NILASQ4G71I08S3/LH123HT","Excluded","Excluded","Averaged",0.202433175931862,0.00716788231390915,"2017-04-20","ExG"
"G2FE","NILASQ4G71I09S2/LH123HT","Excluded","Excluded","Averaged",0.186526269256485,0.00721518815442901,"2017-04-20","ExG"
"G2FE","NILASQ4G71I10S2/LH123HT","Excluded","Excluded","Averaged",0.192634143049437,0.00722459214027616,"2017-04-20","ExG"
"G2FE","NILASQ4G71I11S3/LH123HT","Excluded","Excluded","Averaged",0.181677285239825,0.00718321163602553,"2017-04-20","ExG"
"G2FE","NILASQ4G71I12S3/LH123HT","Excluded","Excluded","Averaged",0.199713251604357,0.00716052453411859,"2017-04-20","ExG"
"G2FE","PB80/PHZ51","Excluded","Excluded","Averaged",0.190378170119701,0.00706200598653414,"2017-04-20","ExG"
"G2FE","PHB47/PHZ51","Excluded","Excluded","Averaged",0.211850237181988,0.00707586770344756,"2017-04-20","ExG"
"G2FE","PHG29/PHG47","Excluded","Excluded","Averaged",0.171691807768592,0.00711346250632984,"2017-04-20","ExG"
"G2FE","PHG39/PHN82","Excluded","Excluded","Averaged",0.18164719767853,0.00705183232658538,"2017-04-20","ExG"
"G2FE","PHG39/TX205","Excluded","Excluded","Averaged",0.200998951986833,0.00707833088504343,"2017-04-20","ExG"
"G2FE","PHG80/PHZ51","Excluded","Excluded","Averaged",0.207770701405827,0.00707354560560577,"2017-04-20","ExG"
"G2FE","PHHB9/LH123HT","Excluded","Excluded","Averaged",0.178673982601559,0.00716298481854096,"2017-04-20","ExG"
"G2FE","PHHB9/LH185","Excluded","Excluded","Averaged",0.187810689768174,0.00715980873759662,"2017-04-20","ExG"
"G2FE","PHHB9/LH210","Excluded","Excluded","Averaged",0.186735546126146,0.00719070434016487,"2017-04-20","ExG"
"G2FE","PHHB9/NK787","Excluded","Excluded","Averaged",0.185661266615312,0.00707689281731182,"2017-04-20","ExG"
"G2FE","PHHB9/PHJ65","Excluded","Excluded","Averaged",0.175204049623134,0.00707960274382063,"2017-04-20","ExG"
"G2FE","PHHB9/PHM49","Excluded","Excluded","Averaged",0.173596531412169,0.00721064503870621,"2017-04-20","ExG"
"G2FE","PHHB9/PHM57","Excluded","Excluded","Averaged",0.178603390880219,0.00710755612871155,"2017-04-20","ExG"
"G2FE","PHHB9/PHN47","Excluded","Excluded","Averaged",0.181416404556179,0.00709904645627814,"2017-04-20","ExG"
"G2FE","PHHB9/PHN82","Excluded","Excluded","Averaged",0.176551389860258,0.00711067371744833,"2017-04-20","ExG"
"G2FE","PHHB9/PHP60","Excluded","Excluded","Averaged",0.177356453785135,0.00711102458556617,"2017-04-20","ExG"
"G2FE","PHHB9/PHR03","Excluded","Excluded","Averaged",0.179210426757016,0.00709617059383469,"2017-04-20","ExG"
"G2FE","PHHB9/PHR55","Excluded","Excluded","Averaged",0.203140232616053,0.00717319154448234,"2017-04-20","ExG"
"G2FE","PHHB9/PHR63","Excluded","Excluded","Averaged",0.159371352502951,0.00717848445730068,"2017-04-20","ExG"
"G2FE","PHHB9/PHW30","Excluded","Excluded","Averaged",0.176276741504158,0.00715198321290143,"2017-04-20","ExG"
"G2FE","PHHB9/PHW53","Excluded","Excluded","Averaged",0.19332914479837,0.00715675331375305,"2017-04-20","ExG"
"G2FE","PHHB9/PHZ51","Excluded","Excluded","Averaged",0.183338933224343,0.00720471439958731,"2017-04-20","ExG"
"G2FE","PHHB9/Q381","Excluded","Excluded","Averaged",0.176578089510537,0.00709752000058794,"2017-04-20","ExG"
"G2FE","PHN11_OH43_0001/PHB47","Excluded","Excluded","Averaged",0.191457259047749,0.00707720180074499,"2017-04-20","ExG"
"G2FE","PHN11_PHG47_0251/PHB47","Excluded","Excluded","Averaged",0.185579810482997,0.00708302943708969,"2017-04-20","ExG"
"G2FE","PHN11_PHW65_0323/LH195","Excluded","Excluded","Averaged",0.179462542926065,0.00709815151822316,"2017-04-20","ExG"
"G2FE","PHP02/PHB47","Excluded","Excluded","Averaged",0.190468857930572,0.00707349037188017,"2017-04-20","ExG"
"G2FE","PHP02/PHG47","Excluded","Excluded","Averaged",0.166657250548478,0.00705240411239653,"2017-04-20","ExG"
"G2FE","PHP38/LH123HT","Excluded","Excluded","Averaged",0.161473275469066,0.00708165478954344,"2017-04-20","ExG"
"G2FE","PHP38/LH185","Excluded","Excluded","Averaged",0.190565252959781,0.00708523816917222,"2017-04-20","ExG"
"G2FE","PHP38/LH210","Excluded","Excluded","Averaged",0.177356800841422,0.007091815607133,"2017-04-20","ExG"
"G2FE","PHP38/PHJ65","Excluded","Excluded","Averaged",0.183823733330736,0.00713225473437724,"2017-04-20","ExG"
"G2FE","PHP38/PHM49","Excluded","Excluded","Averaged",0.182635007847627,0.00712547700209627,"2017-04-20","ExG"
"G2FE","PHP38/PHM57","Excluded","Excluded","Averaged",0.17868114006715,0.007186490512285,"2017-04-20","ExG"
"G2FE","PHP38/PHN47","Excluded","Excluded","Averaged",0.177203091689349,0.00715563004308389,"2017-04-20","ExG"
"G2FE","PHP38/PHN82","Excluded","Excluded","Averaged",0.178196294581217,0.00710467003847645,"2017-04-20","ExG"
"G2FE","PHP38/PHP60","Excluded","Excluded","Averaged",0.176845050891879,0.00715074479677094,"2017-04-20","ExG"
"G2FE","PHP38/PHR03","Excluded","Excluded","Averaged",0.184835277930923,0.0071286305990231,"2017-04-20","ExG"
"G2FE","PHP38/PHR55","Excluded","Excluded","Averaged",0.196258072110227,0.00710096380709203,"2017-04-20","ExG"
"G2FE","PHP38/PHR63","Excluded","Excluded","Averaged",0.183193179405797,0.00711656134826232,"2017-04-20","ExG"
"G2FE","PHP38/PHW30","Excluded","Excluded","Averaged",0.173251133620639,0.00713827272223181,"2017-04-20","ExG"
"G2FE","PHP38/PHW53","Excluded","Excluded","Averaged",0.19030813755447,0.00708726264603932,"2017-04-20","ExG"
"G2FE","PHP38/Q381","Excluded","Excluded","Averaged",0.166618817250502,0.00714453137936924,"2017-04-20","ExG"
"G2FE","PHV63/LH123HT","Excluded","Excluded","Averaged",0.203144676864327,0.00712617960454518,"2017-04-20","ExG"
"G2FE","PHV63/NK787","Excluded","Excluded","Averaged",0.18560144379598,0.00711164618824977,"2017-04-20","ExG"
"G2FE","PHV63/PGM49","Excluded","Excluded","Averaged",0.195527734704336,0.00713534487345165,"2017-04-20","ExG"
"G2FE","PHV63/PH210","Excluded","Excluded","Averaged",0.202040570058943,0.00714935039932165,"2017-04-20","ExG"
"G2FE","PHV63/PHJ65","Excluded","Excluded","Averaged",0.180689162585491,0.00713029653045471,"2017-04-20","ExG"
"G2FE","PHV63/PHM57","Excluded","Excluded","Averaged",0.171770123948246,0.00709910120376527,"2017-04-20","ExG"
"G2FE","PHV63/PHN47","Excluded","Excluded","Averaged",0.19270723009762,0.00709353260710134,"2017-04-20","ExG"
"G2FE","PHV63/PHN82","Excluded","Excluded","Averaged",0.201335494536006,0.00712425220095503,"2017-04-20","ExG"
"G2FE","PHV63/PHP60","Excluded","Excluded","Averaged",0.191928118419352,0.00715035124183626,"2017-04-20","ExG"
"G2FE","PHV63/PHR03","Excluded","Excluded","Averaged",0.174693309626645,0.00711688648164545,"2017-04-20","ExG"
"G2FE","PHV63/PHR55","Excluded","Excluded","Averaged",0.205421158423148,0.00716002651347894,"2017-04-20","ExG"
"G2FE","PHV63/PHR63","Excluded","Excluded","Averaged",0.194640841573405,0.00717581173316786,"2017-04-20","ExG"
"G2FE","PHV63/PHW30","Excluded","Excluded","Averaged",0.181838659242248,0.00713724991457543,"2017-04-20","ExG"
"G2FE","PHV63/PHW53","Excluded","Excluded","Averaged",0.201378896869265,0.00714933577063419,"2017-04-20","ExG"
"G2FE","PHV63/PHZ51","Excluded","Excluded","Averaged",0.176377771266536,0.00711500371335759,"2017-04-20","ExG"
"G2FE","PHV63/Q381","Excluded","Excluded","Averaged",0.170789780163888,0.00710387422237505,"2017-04-20","ExG"
"G2FE","PHW52/LH185","Excluded","Excluded","Averaged",0.187269574290568,0.00711933281111873,"2017-04-20","ExG"
"G2FE","PHW52/LH210","Excluded","Excluded","Averaged",0.196558022744926,0.00714982446853272,"2017-04-20","ExG"
"G2FE","PHW52/NK787","Excluded","Excluded","Averaged",0.179062560884861,0.00711573197361315,"2017-04-20","ExG"
"G2FE","PHW52/PHJ65","Excluded","Excluded","Averaged",0.197984991265651,0.00713570081394198,"2017-04-20","ExG"
"G2FE","PHW52/PHM49","Excluded","Excluded","Averaged",0.199236573547806,0.00710244389634715,"2017-04-20","ExG"
"G2FE","PHW52/PHM57","Excluded","Excluded","Averaged",0.165849991624192,0.00712181872813857,"2017-04-20","ExG"
"G2FE","PHW52/PHN47","Excluded","Excluded","Averaged",0.182800249345158,0.00716251514329071,"2017-04-20","ExG"
"G2FE","PHW52/PHN82","Excluded","Excluded","Averaged",0.182669289308491,0.00506848460917381,"2017-04-20","ExG"
"G2FE","PHW52/PHP60","Excluded","Excluded","Averaged",0.182443366732064,0.00705944583578534,"2017-04-20","ExG"
"G2FE","PHW52/PHR03","Excluded","Excluded","Averaged",0.18825215734751,0.00710739128069847,"2017-04-20","ExG"
"G2FE","PHW52/PHR55","Excluded","Excluded","Averaged",0.210265895983542,0.00716042136468092,"2017-04-20","ExG"
"G2FE","PHW52/PHR63","Excluded","Excluded","Averaged",0.184351057978114,0.00712627530405957,"2017-04-20","ExG"
"G2FE","PHW52/PHW30","Excluded","Excluded","Averaged",0.171812184759724,0.00712300698632407,"2017-04-20","ExG"
"G2FE","PHW52/PHW53","Excluded","Excluded","Averaged",0.19062683664985,0.00717429440822296,"2017-04-20","ExG"
"G2FE","PHW52/PHZ51","Excluded","Excluded","Averaged",0.166354899595394,0.00714206604277345,"2017-04-20","ExG"
"G2FE","PHW52/Q381","Excluded","Excluded","Averaged",0.183579690688118,0.00715541364583584,"2017-04-20","ExG"
"G2FE","REV28HR20 (2016)","Excluded","Excluded","Averaged",0.221735672642833,0.0070969164391673,"2017-04-20","ExG"
"G2FE","TX204/PHB47","Excluded","Excluded","Averaged",0.195587097519274,0.00710679070705527,"2017-04-20","ExG"
"G2FE","TX303/TX777","Excluded","Excluded","Averaged",0.182583944179444,0.00714422262734921,"2017-04-20","ExG"
"G2FE","TX714/PHZ51","Excluded","Excluded","Averaged",0.190160996886466,0.00708633824671106,"2017-04-20","ExG"
"G2FE","TX714/TX775","Excluded","Excluded","Averaged",0.196493859867878,0.00712730961449737,"2017-04-20","ExG"
"G2FE","TX714/TX777","Excluded","Excluded","Averaged",0.182620535161142,0.00710768038438539,"2017-04-20","ExG"
"G2FE","TX714/TX779","Excluded","Excluded","Averaged",0.167327830738424,0.00711718826340105,"2017-04-20","ExG"
"G2FE","TX740/LH195 ","Excluded","Excluded","Averaged",0.182363571961555,0.00711233492841613,"2017-04-20","ExG"
"G2FE","TX770/LH195","Excluded","Excluded","Averaged",0.181794136880774,0.00714271375017426,"2017-04-20","ExG"
"G2FE","TX772W/LH195 ","Excluded","Excluded","Averaged",0.181617699716961,0.00712418087993929,"2017-04-20","ExG"
"G2FE","VA35/LH195","Excluded","Excluded","Averaged",0.198834316508526,0.00707930576457381,"2017-04-20","ExG"
"G2FE","W10001_0022/PHB47","Excluded","Excluded","Averaged",0.190404594099111,0.0070676691367385,"2017-04-20","ExG"
"G2FE","W10004_0216/PHZ51","Excluded","Excluded","Averaged",0.19969958143493,0.00707697896790019,"2017-04-20","ExG"
"G2FE","W10005_0107/PHB47","Excluded","Excluded","Averaged",0.197295707658078,0.00708659846599362,"2017-04-20","ExG"
"G2FE","W37A/PHB47","Excluded","Excluded","Averaged",0.184882045389834,0.00707916962548415,"2017-04-20","ExG"
"G2FE","WF9/H95","Excluded","Excluded","Averaged",0.21443132377039,0.00706948715819197,"2017-04-20","ExG"
"G2FE","Z029E0002/PHZ51","Excluded","Excluded","Averaged",0.184075860650496,0.007075275137654,"2017-04-20","ExG"
"G2FE","Z031E0012/PHZ51","Excluded","Excluded","Averaged",0.177004329019565,0.00710055018044803,"2017-04-20","ExG"
"G2FE","Z031E0556/PHZ51","Excluded","Excluded","Averaged",0.185767338926488,0.00710289287706222,"2017-04-20","ExG"
"G2FE","Z032E0034/PHZ51","Excluded","Excluded","Averaged",0.185760307947216,0.00708880566026988,"2017-04-20","ExG"
"G2FE","Z032E0081/PHZ51","Excluded","Excluded","Averaged",0.188328923128245,0.00712501318050422,"2017-04-20","ExG"
"G2FE","Z033E0001/PHZ51","Excluded","Excluded","Averaged",0.180478253035939,0.0070674985100297,"2017-04-20","ExG"
"G2FE","Z033E0056/PHZ51","Excluded","Excluded","Averaged",0.184071048760783,0.007114016875993,"2017-04-20","ExG"
"G2FE","Z034E0042/3IIH6","Excluded","Excluded","Averaged",0.169844792600498,0.00709834172573527,"2017-04-20","ExG"
"G2FE","Z034E0042/PHZ51","Excluded","Excluded","Averaged",0.178322641251081,0.00712932260676284,"2017-04-20","ExG"
"G2FE","Z034E0064/PHZ51","Excluded","Excluded","Averaged",0.174728406092254,0.007108526734611,"2017-04-20","ExG"
"G2FE","Z035E0047/PHZ51","Excluded","Excluded","Averaged",0.181724081391572,0.00714401303416663,"2017-04-20","ExG"
"G2FE","Z035E0060/PHZ51","Excluded","Excluded","Averaged",0.174820065684007,0.00712101824652707,"2017-04-20","ExG"
"G2FE","Z036E0034/PHZ51","Excluded","Excluded","Averaged",0.189409442651848,0.00709657908452679,"2017-04-20","ExG"
"G2FE","Z036E0057/PHZ51","Excluded","Excluded","Averaged",0.184527871212262,0.00712580801661132,"2017-04-20","ExG"
"G2FE","Z037E0012/3IIH6","Excluded","Excluded","Averaged",0.185234448325453,0.00708844897172054,"2017-04-20","ExG"
"G2FE","Z037E0054/PHZ51","Excluded","Excluded","Averaged",0.174256572496838,0.00708537784332883,"2017-04-20","ExG"
"G2FE","Z038E0057/3IIH6","Excluded","Excluded","Averaged",0.183609989302746,0.00713041118968316,"2017-04-20","ExG"
"G2FE","Z038E0057/PHZ51","Excluded","Excluded","Averaged",0.169250964625087,0.00708238958245047,"2017-04-20","ExG"
"DG2F","2369/3IIH6","Excluded","Excluded","Averaged",0.127164555758805,0.00659918082151852,"2017-04-20","GLI"
"DG2F","2369/LH123HT","Excluded","Excluded","Averaged",0.14734289845634,0.00328903779505008,"2017-04-20","GLI"
"DG2F","2369/PHN82","Excluded","Excluded","Averaged",0.146110009720037,0.00644824869494464,"2017-04-20","GLI"
"DG2F","2369/PHZ51","Excluded","Excluded","Averaged",0.139517106697765,0.00651666411198321,"2017-04-20","GLI"
"DG2F","B14A/H95","Excluded","Excluded","Averaged",0.135117473892545,0.00658424027630661,"2017-04-20","GLI"
"DG2F","B14A/MO17","Excluded","Excluded","Averaged",0.140863517514764,0.00659563175904335,"2017-04-20","GLI"
"DG2F","B14A/OH43","Excluded","Excluded","Averaged",0.147663726997803,0.00669513637754493,"2017-04-20","GLI"
"DG2F","B37/H95","Excluded","Excluded","Averaged",0.149608381836958,0.00652721992561547,"2017-04-20","GLI"
"DG2F","B37/MO17","Excluded","Excluded","Averaged",0.144719460412849,0.00656511890651864,"2017-04-20","GLI"
"DG2F","B37/OH43","Excluded","Excluded","Averaged",0.146026581878951,0.00647605890386368,"2017-04-20","GLI"
"DG2F","B73/MO17","Excluded","Excluded","Averaged",0.1356208795376,0.00668141878130989,"2017-04-20","GLI"
"DG2F","B73/PHM49","Excluded","Excluded","Averaged",0.133836628918527,0.00642984811211223,"2017-04-20","GLI"
"DG2F","B73/PHN82","Excluded","Excluded","Averaged",0.137349539371657,0.00647535234664267,"2017-04-20","GLI"
"DG2F","B73/PHZ51","Excluded","Excluded","Averaged",0.135100513255335,0.00653004846059122,"2017-04-20","GLI"
"DG2F","B73/TX6252","Excluded","Excluded","Averaged",0.125440724289869,0.00674363248211133,"2017-04-20","GLI"
"DG2F","B73/TX775","Excluded","Excluded","Averaged",0.140041863265869,0.00659018651205721,"2017-04-20","GLI"
"DG2F","B73/TX777","Excluded","Excluded","Averaged",0.125364815415219,0.00656036567820745,"2017-04-20","GLI"
"DG2F","B73/TX779","Excluded","Excluded","Averaged",0.127478954953306,0.00650522781035406,"2017-04-20","GLI"
"DG2F","B97/PHB47","Excluded","Excluded","Averaged",0.131082500249469,0.00658791170874972,"2017-04-20","GLI"
"DG2F","BH8900VIP3111 (2016)","Excluded","Excluded","Averaged",0.138109324066562,0.0066615813138637,"2017-04-20","GLI"
"DG2F","CG44/CGR01","Excluded","Excluded","Averaged",0.14407942769309,0.00652878071872306,"2017-04-20","GLI"
"DG2F","CG60/LH162","Excluded","Excluded","Averaged",0.153478739339087,0.00657265706185905,"2017-04-20","GLI"
"DG2F","CGR03/CG108","Excluded","Excluded","Averaged",0.153471704573874,0.00658071324264923,"2017-04-20","GLI"
"DG2F","DKB 64-69","Excluded","Excluded","Averaged",0.133391906049087,0.00666430196096535,"2017-04-20","GLI"
"DG2F","DKB 64-69 (2016)","Excluded","Excluded","Averaged",0.137096609985587,0.00501331336894411,"2017-04-20","GLI"
"DG2F","F42/H95","Excluded","Excluded","Averaged",0.142841150797245,0.00662275260612441,"2017-04-20","GLI"
"DG2F","F42/MO17","Excluded","Excluded","Averaged",0.148609710671143,0.00655370869666927,"2017-04-20","GLI"
"DG2F","F42/OH43","Excluded","Excluded","Averaged",0.146041654236647,0.00650456074235245,"2017-04-20","GLI"
"DG2F","G6611 VTTP (2017)","Excluded","Excluded","Averaged",0.148332534997153,0.00499141846025903,"2017-04-20","GLI"
"DG2F","G7601VTTP (2017)","Excluded","Excluded","Averaged",0.148597329290905,0.00601465430338217,"2017-04-20","GLI"
"DG2F","GEMN-0260/3IIH6","Excluded","Excluded","Averaged",0.138360600544542,0.0065099551025633,"2017-04-20","GLI"
"DG2F","GEMN-0268/3IIH6","Excluded","Excluded","Averaged",0.138536491884601,0.00661004638886769,"2017-04-20","GLI"
"DG2F","LAMA2002-58-3-B-B-B-B-B-B-1-B19-B18-B22/LH195 ","Excluded","Excluded","Averaged",0.128227492112197,0.00658915060176499,"2017-04-20","GLI"
"DG2F","LH123HT/3IIH6","Excluded","Excluded","Averaged",0.134309510890339,0.00672838794084006,"2017-04-20","GLI"
"DG2F","LH195/LH123HT","Excluded","Excluded","Averaged",0.13754218094092,0.00682566324743558,"2017-04-20","GLI"
"DG2F","LH195/LH185","Excluded","Excluded","Averaged",0.129029407430773,0.00683816649508456,"2017-04-20","GLI"
"DG2F","LH195/LH210","Excluded","Excluded","Averaged",0.140871302238743,0.0068999618715461,"2017-04-20","GLI"
"DG2F","LH195/LH82","Excluded","Excluded","Averaged",0.124981418861759,0.00653335737617622,"2017-04-20","GLI"
"DG2F","LH195/NK787","Excluded","Excluded","Averaged",0.132848839166975,0.00686738149561869,"2017-04-20","GLI"
"DG2F","LH195/PHJ65","Excluded","Excluded","Averaged",0.129018292639671,0.00680254937774919,"2017-04-20","GLI"
"DG2F","LH195/PHM49","Excluded","Excluded","Averaged",0.1395892500937,0.00675359466702748,"2017-04-20","GLI"
"DG2F","LH195/PHM57","Excluded","Excluded","Averaged",0.130435013627587,0.00678915210558694,"2017-04-20","GLI"
"DG2F","LH195/PHN37","Excluded","Excluded","Averaged",0.142027075276136,0.00653249887857954,"2017-04-20","GLI"
"DG2F","LH195/PHN47","Excluded","Excluded","Averaged",0.144057546050627,0.00677706256198913,"2017-04-20","GLI"
"DG2F","LH195/PHN82","Excluded","Excluded","Averaged",0.132071382722658,0.0068592110448276,"2017-04-20","GLI"
"DG2F","LH195/PHP60","Excluded","Excluded","Averaged",0.139218573620116,0.00678263700032678,"2017-04-20","GLI"
"DG2F","LH195/PHR03","Excluded","Excluded","Averaged",0.131581955951487,0.00677421317031074,"2017-04-20","GLI"
"DG2F","LH195/PHR55","Excluded","Excluded","Averaged",0.157656404909455,0.00703660534117084,"2017-04-20","GLI"
"DG2F","LH195/PHR63","Excluded","Excluded","Averaged",0.126093897071598,0.00690748757270241,"2017-04-20","GLI"
"DG2F","LH195/PHW30","Excluded","Excluded","Averaged",0.148722686767733,0.00677809899791547,"2017-04-20","GLI"
"DG2F","LH195/PHW53","Excluded","Excluded","Averaged",0.138309370100792,0.00684377982980207,"2017-04-20","GLI"
"DG2F","LH195/PHZ51","Excluded","Excluded","Averaged",0.135613393856416,0.00524537091985023,"2017-04-20","GLI"
"DG2F","LH195/Q381","Excluded","Excluded","Averaged",0.146593078756268,0.00737687566968782,"2017-04-20","GLI"
"DG2F","LH198/PHN37","Excluded","Excluded","Averaged",0.14457177428961,0.00646931204173487,"2017-04-20","GLI"
"DG2F","LH198/PHZ51","Excluded","Excluded","Averaged",0.155822879362011,0.00659669811155597,"2017-04-20","GLI"
"DG2F","LH212HT/LH195","Excluded","Excluded","Averaged",0.136308224785463,0.00665944875143219,"2017-04-20","GLI"
"DG2F","LH216/LH195","Excluded","Excluded","Averaged",0.136326203433002,0.00654161068898921,"2017-04-20","GLI"
"DG2F","LH74/PHN82","Excluded","Excluded","Averaged",0.158640920520586,0.00648773158404365,"2017-04-20","GLI"
"DG2F","NILASQ4G11I01S3/LH123HT","Excluded","Excluded","Averaged",0.155252221101056,0.00655450094876891,"2017-04-20","GLI"
"DG2F","NILASQ4G11I02S2/LH123HT","Excluded","Excluded","Averaged",0.151625591668236,0.00661273164355389,"2017-04-20","GLI"
"DG2F","NILASQ4G11I03S2/LH123HT","Excluded","Excluded","Averaged",0.142657545390849,0.0066417370142272,"2017-04-20","GLI"
"DG2F","NILASQ4G11I04S2/LH123HT","Excluded","Excluded","Averaged",0.146594161343737,0.00660917966440906,"2017-04-20","GLI"
"DG2F","NILASQ4G11I05S2/LH123HT","Excluded","Excluded","Averaged",0.15116035624097,0.00659074028256387,"2017-04-20","GLI"
"DG2F","NILASQ4G11I06S3/LH123HT","Excluded","Excluded","Averaged",0.14837660548999,0.00662290629513295,"2017-04-20","GLI"
"DG2F","NILASQ4G11I07S3/LH123HT","Excluded","Excluded","Averaged",0.15407129586486,0.0066305619496203,"2017-04-20","GLI"
"DG2F","NILASQ4G11I08S3/LH123HT","Excluded","Excluded","Averaged",0.150027738540776,0.00659656423243308,"2017-04-20","GLI"
"DG2F","NILASQ4G11I09S2/LH123HT","Excluded","Excluded","Averaged",0.155878210376027,0.00661867063500291,"2017-04-20","GLI"
"DG2F","NILASQ4G11I10S2/LH123HT","Excluded","Excluded","Averaged",0.141387237815101,0.00654512168781377,"2017-04-20","GLI"
"DG2F","NILASQ4G11I11S2/LH123HT","Excluded","Excluded","Averaged",0.147392337123619,0.00670731912887182,"2017-04-20","GLI"
"DG2F","NILASQ4G11I12S3/LH123HT","Excluded","Excluded","Averaged",0.150302669724165,0.00655306369459448,"2017-04-20","GLI"
"DG2F","NILASQ4G21I01S2/LH123HT","Excluded","Excluded","Averaged",0.160760749420646,0.00654855818875435,"2017-04-20","GLI"
"DG2F","NILASQ4G21I02S2/LH123HT","Excluded","Excluded","Averaged",0.149350724518668,0.00660353688915533,"2017-04-20","GLI"
"DG2F","NILASQ4G21I03S2/LH123HT","Excluded","Excluded","Averaged",0.155890853258702,0.00663413691327666,"2017-04-20","GLI"
"DG2F","NILASQ4G21I04S2/LH123HT","Excluded","Excluded","Averaged",0.145260943398049,0.00661612730705608,"2017-04-20","GLI"
"DG2F","NILASQ4G21I05S2/LH123HT","Excluded","Excluded","Averaged",0.152385410882861,0.00659015703327276,"2017-04-20","GLI"
"DG2F","NILASQ4G21I06S2/LH123HT","Excluded","Excluded","Averaged",0.145195175763311,0.00658681280404018,"2017-04-20","GLI"
"DG2F","NILASQ4G21I07S2/LH123HT","Excluded","Excluded","Averaged",0.151161968590436,0.0065596628886826,"2017-04-20","GLI"
