"plot_id","date","trait","value","genotype","environment","replicate","range","row","yield"
"CS17-DG2F-445","2017-04-20","ExG",0.171535236037191,"PHW52/LH185","DG2F",6,18,349,11.34300275
"CS17-DG2F-445","2017-04-20","GLI",0.121848619092967,"PHW52/LH185","DG2F",6,18,349,11.34300275
"CS17-DG2F-445","2017-04-20","VARI",0.0652801507471937,"PHW52/LH185","DG2F",6,18,349,11.34300275
"CS17-DG2F-446","2017-04-20","canopy_cover",0.911427327224032,"PHHB9/LH185","DG2F",6,18,347,9.148231495
"CS17-DG2F-446","2017-04-20","ExG",0.167123400342632,"PHHB9/LH185","DG2F",6,18,347,9.148231495
"CS17-DG2F-446","2017-04-20","GLI",0.118928467221212,"PHHB9/LH185","DG2F",6,18,347,9.148231495
"CS17-DG2F-446","2017-04-20","VARI",0.0688199207087848,"PHHB9/LH185","DG2F",6,18,347,9.148231495
"CS17-DG2F-447","2017-04-20","canopy_cover",0.922845926261773,"LH195/LH123HT","DG2F",6,18,345,13.68677949
"CS17-DG2F-447","2017-04-20","ExG",0.172184076217781,"LH195/LH123HT","DG2F",6,18,345,13.68677949
"CS17-DG2F-447","2017-04-20","GLI",0.12249304989009,"LH195/LH123HT","DG2F",6,18,345,13.68677949
"CS17-DG2F-447","2017-04-20","VARI",0.0706362758973758,"LH195/LH123HT","DG2F",6,18,345,13.68677949
"CS17-DG2F-448","2017-04-20","canopy_cover",0.907091629168858,"PHV63/LH123HT","DG2F",6,18,343,9.290896813
"CS17-DG2F-448","2017-04-20","ExG",0.172326467102288,"PHV63/LH123HT","DG2F",6,18,343,9.290896813
"CS17-DG2F-448","2017-04-20","GLI",0.122472302645435,"PHV63/LH123HT","DG2F",6,18,343,9.290896813
"CS17-DG2F-448","2017-04-20","VARI",0.070788022339225,"PHV63/LH123HT","DG2F",6,18,343,9.290896813
"CS17-DG2F-449","2017-04-20","canopy_cover",0.949665323028646,"PHV63/PHP60","DG2F",6,19,343,11.77081968
"CS17-DG2F-449","2017-04-20","ExG",0.182382639537407,"PHV63/PHP60","DG2F",6,19,343,11.77081968
"CS17-DG2F-449","2017-04-20","GLI",0.12963496462647,"PHV63/PHP60","DG2F",6,19,343,11.77081968
"CS17-DG2F-449","2017-04-20","VARI",0.101001493125813,"PHV63/PHP60","DG2F",6,19,343,11.77081968
"CS17-DG2F-450","2017-04-20","canopy_cover",0.946323802106812,"PHV63/PHR03","DG2F",6,19,345,11.27511894
"CS17-DG2F-450","2017-04-20","ExG",0.187116486555044,"PHV63/PHR03","DG2F",6,19,345,11.27511894
"CS17-DG2F-450","2017-04-20","GLI",0.132780066225124,"PHV63/PHR03","DG2F",6,19,345,11.27511894
"CS17-DG2F-450","2017-04-20","VARI",0.105221853288871,"PHV63/PHR03","DG2F",6,19,345,11.27511894
"CS17-DG2F-451","2017-04-20","canopy_cover",0.952832808560127,"LH195/PHR63","DG2F",6,19,347,12.30844044
"CS17-DG2F-451","2017-04-20","ExG",0.171422875498175,"LH195/PHR63","DG2F",6,19,347,12.30844044
"CS17-DG2F-451","2017-04-20","GLI",0.122074580124895,"LH195/PHR63","DG2F",6,19,347,12.30844044
"CS17-DG2F-451","2017-04-20","VARI",0.0695980970638219,"LH195/PHR63","DG2F",6,19,347,12.30844044
"CS17-DG2F-452","2017-04-20","canopy_cover",0.928043921089494,"PHW52/PHN82","DG2F",6,19,349,10.47286158
"CS17-DG2F-452","2017-04-20","ExG",0.170750639472361,"PHW52/PHN82","DG2F",6,19,349,10.47286158
"CS17-DG2F-452","2017-04-20","GLI",0.12152220447013,"PHW52/PHN82","DG2F",6,19,349,10.47286158
"CS17-DG2F-452","2017-04-20","VARI",0.0682620369678041,"PHW52/PHN82","DG2F",6,19,349,10.47286158
"CS17-DG2F-453","2017-04-20","canopy_cover",0.957081022071894,"PHV63/PHR63","DG2F",6,19,351,10.7825941
"CS17-DG2F-453","2017-04-20","ExG",0.184358413847555,"PHV63/PHR63","DG2F",6,19,351,10.7825941
"CS17-DG2F-453","2017-04-20","GLI",0.130894859699986,"PHV63/PHR63","DG2F",6,19,351,10.7825941
"CS17-DG2F-453","2017-04-20","VARI",0.0833477614394723,"PHV63/PHR63","DG2F",6,19,351,10.7825941
"CS17-DG2F-454","2017-04-20","canopy_cover",0.940158059597687,"PHW52/PHR63","DG2F",6,19,353,10.06435253
"CS17-DG2F-454","2017-04-20","ExG",0.178995972708273,"PHW52/PHR63","DG2F",6,19,353,10.06435253
"CS17-DG2F-454","2017-04-20","GLI",0.127049848239003,"PHW52/PHR63","DG2F",6,19,353,10.06435253
"CS17-DG2F-454","2017-04-20","VARI",0.0834622608405223,"PHW52/PHR63","DG2F",6,19,353,10.06435253
"CS17-DG2F-455","2017-04-20","canopy_cover",0.949360487728183,"LH195/LH210","DG2F",6,19,355,12.8936132
"CS17-DG2F-455","2017-04-20","ExG",0.185923324415733,"LH195/LH210","DG2F",6,19,355,12.8936132
"CS17-DG2F-455","2017-04-20","GLI",0.13181825618531,"LH195/LH210","DG2F",6,19,355,12.8936132
"CS17-DG2F-455","2017-04-20","VARI",0.0883248049537599,"LH195/LH210","DG2F",6,19,355,12.8936132
"CS17-DG2F-456","2017-04-20","canopy_cover",0.924472584437473,"PHW52/LH210","DG2F",6,19,357,12.21286399
"CS17-DG2F-456","2017-04-20","ExG",0.188609831411677,"PHW52/LH210","DG2F",6,19,357,12.21286399
"CS17-DG2F-456","2017-04-20","GLI",0.133505253543357,"PHW52/LH210","DG2F",6,19,357,12.21286399
"CS17-DG2F-456","2017-04-20","VARI",0.0759934425896964,"PHW52/LH210","DG2F",6,19,357,12.21286399
"CS17-DG2F-457","2017-04-20","canopy_cover",0.918818172704422,"LH195/PHR55","DG2F",6,19,359,13.26861581
"CS17-DG2F-457","2017-04-20","ExG",0.21350265375768,"LH195/PHR55","DG2F",6,19,359,13.26861581
"CS17-DG2F-457","2017-04-20","GLI",0.150611213109574,"LH195/PHR55","DG2F",6,19,359,13.26861581
"CS17-DG2F-457","2017-04-20","VARI",0.111756703734544,"LH195/PHR55","DG2F",6,19,359,13.26861581
"CS17-DG2F-458","2017-04-20","canopy_cover",0.941426353298514,"PHV63/PHJ65","DG2F",6,19,361,11.27381649
"CS17-DG2F-458","2017-04-20","ExG",0.204462776199041,"PHV63/PHJ65","DG2F",6,19,361,11.27381649
"CS17-DG2F-458","2017-04-20","GLI",0.144429577660464,"PHV63/PHJ65","DG2F",6,19,361,11.27381649
"CS17-DG2F-458","2017-04-20","VARI",0.113857552634812,"PHV63/PHJ65","DG2F",6,19,361,11.27381649
"CS17-DG2F-459","2017-04-20","canopy_cover",0.931294462977289,"PHHB9/PHW30","DG2F",6,19,363,9.864556824
"CS17-DG2F-459","2017-04-20","ExG",0.179163850899046,"PHHB9/PHW30","DG2F",6,19,363,9.864556824
"CS17-DG2F-459","2017-04-20","GLI",0.12744224926405,"PHHB9/PHW30","DG2F",6,19,363,9.864556824
"CS17-DG2F-459","2017-04-20","VARI",0.103305948925039,"PHHB9/PHW30","DG2F",6,19,363,9.864556824
"CS17-DG2F-460","2017-04-20","canopy_cover",0.913280553726931,"PHV63/PHR55","DG2F",6,19,365,12.30362869
"CS17-DG2F-460","2017-04-20","ExG",0.16654241716066,"PHV63/PHR55","DG2F",6,19,365,12.30362869
"CS17-DG2F-460","2017-04-20","GLI",0.118801367712041,"PHV63/PHR55","DG2F",6,19,365,12.30362869
"CS17-DG2F-460","2017-04-20","VARI",0.0717706595568278,"PHV63/PHR55","DG2F",6,19,365,12.30362869
"CS17-DG2F-461","2017-04-20","canopy_cover",0.905156259275844,"LH195/PHW53","DG2F",6,19,367,11.13325434
"CS17-DG2F-461","2017-04-20","ExG",0.17322552055092,"LH195/PHW53","DG2F",6,19,367,11.13325434
"CS17-DG2F-461","2017-04-20","GLI",0.123400502922661,"LH195/PHW53","DG2F",6,19,367,11.13325434
"CS17-DG2F-461","2017-04-20","VARI",0.0674634927917573,"LH195/PHW53","DG2F",6,19,367,11.13325434
"CS17-DG2F-462","2017-04-20","canopy_cover",0.939797019440152,"PHHB9/Q381","DG2F",6,19,369,8.838524085
"CS17-DG2F-462","2017-04-20","ExG",0.19884869301247,"PHHB9/Q381","DG2F",6,19,369,8.838524085
"CS17-DG2F-462","2017-04-20","GLI",0.140441299105768,"PHHB9/Q381","DG2F",6,19,369,8.838524085
"CS17-DG2F-462","2017-04-20","VARI",0.0988328138149651,"PHHB9/Q381","DG2F",6,19,369,8.838524085
"CS17-DG2F-463","2017-04-20","canopy_cover",0.878965579309405,"PHP38/LH123HT","DG2F",6,19,371,9.297030996
"CS17-DG2F-463","2017-04-20","ExG",0.155393807359975,"PHP38/LH123HT","DG2F",6,19,371,9.297030996
"CS17-DG2F-463","2017-04-20","GLI",0.111139322563294,"PHP38/LH123HT","DG2F",6,19,371,9.297030996
"CS17-DG2F-463","2017-04-20","VARI",0.0568172993145918,"PHP38/LH123HT","DG2F",6,19,371,9.297030996
"CS17-DG2F-464","2017-04-20","canopy_cover",0.87708782823934,"LH195/PHN47","DG2F",6,19,373,11.93342202
"CS17-DG2F-464","2017-04-20","ExG",0.185415999675514,"LH195/PHN47","DG2F",6,19,373,11.93342202
"CS17-DG2F-464","2017-04-20","GLI",0.131465806299217,"LH195/PHN47","DG2F",6,19,373,11.93342202
"CS17-DG2F-464","2017-04-20","VARI",0.0785219631648312,"LH195/PHN47","DG2F",6,19,373,11.93342202
"CS17-DG2F-465","2017-04-20","canopy_cover",0.91023875298809,"LH195/PHW30","DG2F",6,19,375,10.54017902
"CS17-DG2F-465","2017-04-20","ExG",0.191346150027224,"LH195/PHW30","DG2F",6,19,375,10.54017902
"CS17-DG2F-465","2017-04-20","GLI",0.135750206320915,"LH195/PHW30","DG2F",6,19,375,10.54017902
"CS17-DG2F-465","2017-04-20","VARI",0.10962643763005,"LH195/PHW30","DG2F",6,19,375,10.54017902
"CS17-DG2F-466","2017-04-20","canopy_cover",0.926872367794025,"PHHB9/PHZ51","DG2F",6,19,377,8.750134566
"CS17-DG2F-466","2017-04-20","ExG",0.176446805687777,"PHHB9/PHZ51","DG2F",6,19,377,8.750134566
"CS17-DG2F-466","2017-04-20","GLI",0.125684747171528,"PHHB9/PHZ51","DG2F",6,19,377,8.750134566
"CS17-DG2F-466","2017-04-20","VARI",0.0999176164727434,"PHHB9/PHZ51","DG2F",6,19,377,8.750134566
"CS17-DG2F-467","2017-04-20","canopy_cover",0.889200257633656,"PHHB9/PHM57","DG2F",6,19,379,10.33221061
"CS17-DG2F-467","2017-04-20","ExG",0.165007887491157,"PHHB9/PHM57","DG2F",6,19,379,10.33221061
"CS17-DG2F-467","2017-04-20","GLI",0.11764507368379,"PHHB9/PHM57","DG2F",6,19,379,10.33221061
"CS17-DG2F-467","2017-04-20","VARI",0.0803263994858627,"PHHB9/PHM57","DG2F",6,19,379,10.33221061
"CS17-DG2F-468","2017-04-20","canopy_cover",0.921504823286485,"PHP38/Q381","DG2F",6,19,381,8.149609606
"CS17-DG2F-468","2017-04-20","ExG",0.170449078771925,"PHP38/Q381","DG2F",6,19,381,8.149609606
"CS17-DG2F-468","2017-04-20","GLI",0.121229542830266,"PHP38/Q381","DG2F",6,19,381,8.149609606
"CS17-DG2F-468","2017-04-20","VARI",0.0756911799082751,"PHP38/Q381","DG2F",6,19,381,8.149609606
"CS17-DG2F-469","2017-04-20","canopy_cover",0.918606211062826,"LH195/PHZ51","DG2F",6,19,383,10.09307373
"CS17-DG2F-469","2017-04-20","ExG",0.162356058865968,"LH195/PHZ51","DG2F",6,19,383,10.09307373
"CS17-DG2F-469","2017-04-20","GLI",0.115882733498952,"LH195/PHZ51","DG2F",6,19,383,10.09307373
"CS17-DG2F-469","2017-04-20","VARI",0.0810213753657921,"LH195/PHZ51","DG2F",6,19,383,10.09307373
"CS17-DG2F-470","2017-04-20","canopy_cover",0.918926854347965,"LH195/PHP60","DG2F",6,19,385,13.48131924
"CS17-DG2F-470","2017-04-20","ExG",0.189300219054692,"LH195/PHP60","DG2F",6,19,385,13.48131924
"CS17-DG2F-470","2017-04-20","GLI",0.13454493490211,"LH195/PHP60","DG2F",6,19,385,13.48131924
"CS17-DG2F-470","2017-04-20","VARI",0.119910650458929,"LH195/PHP60","DG2F",6,19,385,13.48131924
"CS17-DG2F-471","2017-04-20","canopy_cover",0.930952927738427,"PHHB9/NK787","DG2F",6,19,387,11.83451112
"CS17-DG2F-471","2017-04-20","ExG",0.180424786598978,"PHHB9/NK787","DG2F",6,19,387,11.83451112
"CS17-DG2F-471","2017-04-20","GLI",0.128534342828783,"PHHB9/NK787","DG2F",6,19,387,11.83451112
"CS17-DG2F-471","2017-04-20","VARI",0.110517507550002,"PHHB9/NK787","DG2F",6,19,387,11.83451112
"CS17-DG2F-472","2017-04-20","canopy_cover",0.92783882686525,"PHHB9/PHR03","DG2F",6,19,389,12.62301121
"CS17-DG2F-472","2017-04-20","ExG",0.15715993657419,"PHHB9/PHR03","DG2F",6,19,389,12.62301121
"CS17-DG2F-472","2017-04-20","GLI",0.112305942349044,"PHHB9/PHR03","DG2F",6,19,389,12.62301121
"CS17-DG2F-472","2017-04-20","VARI",0.0718122117933003,"PHHB9/PHR03","DG2F",6,19,389,12.62301121
"CS17-DG2F-473","2017-04-20","canopy_cover",0.888550998278849,"PHP38/PHN82","DG2F",6,19,391,8.265069601
"CS17-DG2F-473","2017-04-20","ExG",0.171862648260551,"PHP38/PHN82","DG2F",6,19,391,8.265069601
"CS17-DG2F-473","2017-04-20","GLI",0.1224885772471,"PHP38/PHN82","DG2F",6,19,391,8.265069601
"CS17-DG2F-473","2017-04-20","VARI",0.092126447774341,"PHP38/PHN82","DG2F",6,19,391,8.265069601
"CS17-DG2F-474","2017-04-20","canopy_cover",0.923356053321777,"PHHB9/PHJ65","DG2F",6,19,393,11.95520042
"CS17-DG2F-474","2017-04-20","ExG",0.162974405714903,"PHHB9/PHJ65","DG2F",6,19,393,11.95520042
"CS17-DG2F-474","2017-04-20","GLI",0.116194144300251,"PHHB9/PHJ65","DG2F",6,19,393,11.95520042
"CS17-DG2F-474","2017-04-20","VARI",0.0759956281464987,"PHHB9/PHJ65","DG2F",6,19,393,11.95520042
"CS17-DG2F-475","2017-04-20","canopy_cover",0.877612097882029,"PHW52/PHN47","DG2F",6,19,395,11.15627705
"CS17-DG2F-475","2017-04-20","ExG",0.158157730589603,"PHW52/PHN47","DG2F",6,19,395,11.15627705
"CS17-DG2F-475","2017-04-20","GLI",0.112837105312647,"PHW52/PHN47","DG2F",6,19,395,11.15627705
"CS17-DG2F-475","2017-04-20","VARI",0.0664600237129071,"PHW52/PHN47","DG2F",6,19,395,11.15627705
"CS17-DG2F-476","2017-04-20","canopy_cover",0.832777934600105,"PHP38/PHW30","DG2F",6,19,397,8.065225069
"CS17-DG2F-476","2017-04-20","ExG",0.154940307659218,"PHP38/PHW30","DG2F",6,19,397,8.065225069
"CS17-DG2F-476","2017-04-20","GLI",0.110658568467838,"PHP38/PHW30","DG2F",6,19,397,8.065225069
"CS17-DG2F-476","2017-04-20","VARI",0.0461401560365677,"PHP38/PHW30","DG2F",6,19,397,8.065225069
"CS17-DG2F-477","2017-04-20","canopy_cover",0.914370590169257,"PHW52/PHJ65","DG2F",6,20,397,10.89620574
"CS17-DG2F-477","2017-04-20","ExG",0.176386481206291,"PHW52/PHJ65","DG2F",6,20,397,10.89620574
"CS17-DG2F-477","2017-04-20","GLI",0.125538453655934,"PHW52/PHJ65","DG2F",6,20,397,10.89620574
"CS17-DG2F-477","2017-04-20","VARI",0.0799173035709168,"PHW52/PHJ65","DG2F",6,20,397,10.89620574
"CS17-DG2F-478","2017-04-20","canopy_cover",0.894409549723964,"PHV63/PHZ51","DG2F",6,20,395,8.750696277
"CS17-DG2F-478","2017-04-20","ExG",0.178079342296418,"PHV63/PHZ51","DG2F",6,20,395,8.750696277
"CS17-DG2F-478","2017-04-20","GLI",0.126506529980233,"PHV63/PHZ51","DG2F",6,20,395,8.750696277
"CS17-DG2F-478","2017-04-20","VARI",0.0870377561450031,"PHV63/PHZ51","DG2F",6,20,395,8.750696277
"CS17-DG2F-479","2017-04-20","canopy_cover",0.861268941651082,"PHHB9/PHN82","DG2F",6,20,393,11.2031604
"CS17-DG2F-479","2017-04-20","ExG",0.17674770189893,"PHHB9/PHN82","DG2F",6,20,393,11.2031604
"CS17-DG2F-479","2017-04-20","GLI",0.125577606151824,"PHHB9/PHN82","DG2F",6,20,393,11.2031604
"CS17-DG2F-479","2017-04-20","VARI",0.0909078455102511,"PHHB9/PHN82","DG2F",6,20,393,11.2031604
"CS17-DG2F-480","2017-04-20","canopy_cover",0.893826785557805,"PHW52/PHP60","DG2F",6,20,391,9.780919065
"CS17-DG2F-480","2017-04-20","ExG",0.191082834489259,"PHW52/PHP60","DG2F",6,20,391,9.780919065
"CS17-DG2F-480","2017-04-20","GLI",0.135504502400694,"PHW52/PHP60","DG2F",6,20,391,9.780919065
"CS17-DG2F-480","2017-04-20","VARI",0.111006267862501,"PHW52/PHP60","DG2F",6,20,391,9.780919065
"CS17-DG2F-481","2017-04-20","canopy_cover",0.8728222207114,"LH195/NK787","DG2F",6,20,389,13.08089549
"CS17-DG2F-481","2017-04-20","ExG",0.161299333241859,"LH195/NK787","DG2F",6,20,389,13.08089549
"CS17-DG2F-481","2017-04-20","GLI",0.114763405868159,"LH195/NK787","DG2F",6,20,389,13.08089549
"CS17-DG2F-481","2017-04-20","VARI",0.0620969559521565,"LH195/NK787","DG2F",6,20,389,13.08089549
"CS17-DG2F-482","2017-04-20","canopy_cover",0.907855653831102,"PHV63/PHM57","DG2F",6,20,387,10.31954049
"CS17-DG2F-482","2017-04-20","ExG",0.161147551986146,"PHV63/PHM57","DG2F",6,20,387,10.31954049
"CS17-DG2F-482","2017-04-20","GLI",0.115190065639552,"PHV63/PHM57","DG2F",6,20,387,10.31954049
"CS17-DG2F-482","2017-04-20","VARI",0.0731343467475413,"PHV63/PHM57","DG2F",6,20,387,10.31954049
"CS17-DG2F-483","2017-04-20","canopy_cover",0.937638852894599,"PHP38/PHP60","DG2F",6,20,385,7.387242102
"CS17-DG2F-483","2017-04-20","ExG",0.186140365999569,"PHP38/PHP60","DG2F",6,20,385,7.387242102
"CS17-DG2F-483","2017-04-20","GLI",0.1321948221793,"PHP38/PHP60","DG2F",6,20,385,7.387242102
"CS17-DG2F-483","2017-04-20","VARI",0.100807807574402,"PHP38/PHP60","DG2F",6,20,385,7.387242102
"CS17-DG2F-484","2017-04-20","canopy_cover",0.947822014987162,"PHV63/PHN47","DG2F",6,20,383,11.91469212
"CS17-DG2F-484","2017-04-20","ExG",0.183075649218738,"PHV63/PHN47","DG2F",6,20,383,11.91469212
"CS17-DG2F-484","2017-04-20","GLI",0.130040117564372,"PHV63/PHN47","DG2F",6,20,383,11.91469212
"CS17-DG2F-484","2017-04-20","VARI",0.0944476320286682,"PHV63/PHN47","DG2F",6,20,383,11.91469212
"CS17-DG2F-485","2017-04-20","canopy_cover",0.882958394983509,"PHP38/PHN47","DG2F",6,20,381,9.281161728
"CS17-DG2F-485","2017-04-20","ExG",0.167911610315046,"PHP38/PHN47","DG2F",6,20,381,9.281161728
"CS17-DG2F-485","2017-04-20","GLI",0.119234607795948,"PHP38/PHN47","DG2F",6,20,381,9.281161728
"CS17-DG2F-485","2017-04-20","VARI",0.0625281739059136,"PHP38/PHN47","DG2F",6,20,381,9.281161728
"CS17-DG2F-486","2017-04-20","canopy_cover",0.933835364737843,"PHP38/PHM57","DG2F",6,20,379,10.1022857
"CS17-DG2F-486","2017-04-20","ExG",0.182565724523548,"PHP38/PHM57","DG2F",6,20,379,10.1022857
"CS17-DG2F-486","2017-04-20","GLI",0.129625804259532,"PHP38/PHM57","DG2F",6,20,379,10.1022857
"CS17-DG2F-486","2017-04-20","VARI",0.0937109149710103,"PHP38/PHM57","DG2F",6,20,379,10.1022857
"CS17-DG2F-487","2017-04-20","canopy_cover",0.929656812395098,"PHHB9/LH123HT","DG2F",6,20,377,11.67809829
"CS17-DG2F-487","2017-04-20","ExG",0.207505284586806,"PHHB9/LH123HT","DG2F",6,20,377,11.67809829
"CS17-DG2F-487","2017-04-20","GLI",0.146507957219284,"PHHB9/LH123HT","DG2F",6,20,377,11.67809829
"CS17-DG2F-487","2017-04-20","VARI",0.118207505224602,"PHHB9/LH123HT","DG2F",6,20,377,11.67809829
"CS17-DG2F-488","2017-04-20","canopy_cover",0.913661371734043,"PHW52/PHR55","DG2F",6,20,375,12.38550646
"CS17-DG2F-488","2017-04-20","ExG",0.207546158279817,"PHW52/PHR55","DG2F",6,20,375,12.38550646
"CS17-DG2F-488","2017-04-20","GLI",0.146677448391332,"PHW52/PHR55","DG2F",6,20,375,12.38550646
"CS17-DG2F-488","2017-04-20","VARI",0.123915371939229,"PHW52/PHR55","DG2F",6,20,375,12.38550646
"CS17-DG2F-489","2017-04-20","canopy_cover",0.926983968805989,"PHW52/PHM57","DG2F",6,20,373,11.91641631
"CS17-DG2F-489","2017-04-20","ExG",0.192131412481733,"PHW52/PHM57","DG2F",6,20,373,11.91641631
"CS17-DG2F-489","2017-04-20","GLI",0.136284470847892,"PHW52/PHM57","DG2F",6,20,373,11.91641631
"CS17-DG2F-489","2017-04-20","VARI",0.111117332561537,"PHW52/PHM57","DG2F",6,20,373,11.91641631
"CS17-DG2F-490","2017-04-20","canopy_cover",0.960578036811661,"PHV63/PHW53","DG2F",6,20,371,10.49145756
"CS17-DG2F-490","2017-04-20","ExG",0.197752343124212,"PHV63/PHW53","DG2F",6,20,371,10.49145756
"CS17-DG2F-490","2017-04-20","GLI",0.140009114582143,"PHV63/PHW53","DG2F",6,20,371,10.49145756
"CS17-DG2F-490","2017-04-20","VARI",0.10897938118575,"PHV63/PHW53","DG2F",6,20,371,10.49145756
"CS17-DG2F-491","2017-04-20","canopy_cover",0.901565348552546,"PHP38/PHM49","DG2F",6,20,369,11.71246868
"CS17-DG2F-491","2017-04-20","ExG",0.173158658279082,"PHP38/PHM49","DG2F",6,20,369,11.71246868
"CS17-DG2F-491","2017-04-20","GLI",0.123119577602841,"PHP38/PHM49","DG2F",6,20,369,11.71246868
"CS17-DG2F-491","2017-04-20","VARI",0.0714161563078635,"PHP38/PHM49","DG2F",6,20,369,11.71246868
"CS17-DG2F-492","2017-04-20","canopy_cover",0.935937450574853,"PHP38/PHR03","DG2F",6,20,367,12.19223273
"CS17-DG2F-492","2017-04-20","ExG",0.19390021864995,"PHP38/PHR03","DG2F",6,20,367,12.19223273
"CS17-DG2F-492","2017-04-20","GLI",0.137052101460817,"PHP38/PHR03","DG2F",6,20,367,12.19223273
"CS17-DG2F-492","2017-04-20","VARI",0.0956653856804395,"PHP38/PHR03","DG2F",6,20,367,12.19223273
"CS17-DG2F-493","2017-04-20","canopy_cover",0.930474414516157,"PHV63/PGM49","DG2F",6,20,365,10.17301573
"CS17-DG2F-493","2017-04-20","ExG",0.188204006244729,"PHV63/PGM49","DG2F",6,20,365,10.17301573
"CS17-DG2F-493","2017-04-20","GLI",0.13360053057548,"PHV63/PGM49","DG2F",6,20,365,10.17301573
"CS17-DG2F-493","2017-04-20","VARI",0.0970132872059426,"PHV63/PGM49","DG2F",6,20,365,10.17301573
"CS17-DG2F-494","2017-04-20","canopy_cover",0.929380259472434,"PHV63/NK787","DG2F",6,20,363,10.12308203
"CS17-DG2F-494","2017-04-20","ExG",0.191634383282442,"PHV63/NK787","DG2F",6,20,363,10.12308203
"CS17-DG2F-494","2017-04-20","GLI",0.135524770421815,"PHV63/NK787","DG2F",6,20,363,10.12308203
"CS17-DG2F-494","2017-04-20","VARI",0.0767808899653096,"PHV63/NK787","DG2F",6,20,363,10.12308203
"CS17-DG2F-495","2017-04-20","canopy_cover",0.936838190736891,"PHW52/PHW53","DG2F",6,20,361,9.814657535
"CS17-DG2F-495","2017-04-20","ExG",0.184387069043054,"PHW52/PHW53","DG2F",6,20,361,9.814657535
"CS17-DG2F-495","2017-04-20","GLI",0.130610079690217,"PHW52/PHW53","DG2F",6,20,361,9.814657535
"CS17-DG2F-495","2017-04-20","VARI",0.074107000499688,"PHW52/PHW53","DG2F",6,20,361,9.814657535
"CS17-DG2F-496","2017-04-20","canopy_cover",0.959302630400277,"LH195/Q381","DG2F",6,20,359,9.043092942
"CS17-DG2F-496","2017-04-20","ExG",0.203063955448576,"LH195/Q381","DG2F",6,20,359,9.043092942
"CS17-DG2F-496","2017-04-20","GLI",0.143335192496007,"LH195/Q381","DG2F",6,20,359,9.043092942
"CS17-DG2F-496","2017-04-20","VARI",0.0985224267694282,"LH195/Q381","DG2F",6,20,359,9.043092942
"CS17-DG2F-497","2017-04-20","canopy_cover",0.941007690232458,"DKB 64-69 (2016)","DG2F",2,20,357,14.51231903
"CS17-DG2F-497","2017-04-20","ExG",0.190656964907479,"DKB 64-69 (2016)","DG2F",2,20,357,14.51231903
"CS17-DG2F-497","2017-04-20","GLI",0.134686571195478,"DKB 64-69 (2016)","DG2F",2,20,357,14.51231903
"CS17-DG2F-497","2017-04-20","VARI",0.0725370748209929,"DKB 64-69 (2016)","DG2F",2,20,357,14.51231903
"CS17-DG2F-498","2017-04-20","canopy_cover",0.949610538620278,"REV28HR20 (2016)","DG2F",6,20,355,16.18433581
"CS17-DG2F-498","2017-04-20","ExG",0.188707656265866,"REV28HR20 (2016)","DG2F",6,20,355,16.18433581
"CS17-DG2F-498","2017-04-20","GLI",0.133549568108512,"REV28HR20 (2016)","DG2F",6,20,355,16.18433581
"CS17-DG2F-498","2017-04-20","VARI",0.0718943910867358,"REV28HR20 (2016)","DG2F",6,20,355,16.18433581
"CS17-DG2F-499","2017-04-20","canopy_cover",0.964542326464636,"G6611 VTTP (2017)","DG2F",2,20,353,13.82377236
"CS17-DG2F-499","2017-04-20","ExG",0.18922804154934,"G6611 VTTP (2017)","DG2F",2,20,353,13.82377236
"CS17-DG2F-499","2017-04-20","GLI",0.13425883834796,"G6611 VTTP (2017)","DG2F",2,20,353,13.82377236
"CS17-DG2F-499","2017-04-20","VARI",0.0938286627200495,"G6611 VTTP (2017)","DG2F",2,20,353,13.82377236
"CS17-DG2F-500","2017-04-20","canopy_cover",0.970995078778835,"G7601VTTP (2017)","DG2F",6,20,351,14.19409156
"CS17-DG2F-500","2017-04-20","ExG",0.20086825021724,"G7601VTTP (2017)","DG2F",6,20,351,14.19409156
"CS17-DG2F-500","2017-04-20","GLI",0.142075928674099,"G7601VTTP (2017)","DG2F",6,20,351,14.19409156
"CS17-DG2F-500","2017-04-20","VARI",0.123193534963119,"G7601VTTP (2017)","DG2F",6,20,351,14.19409156
"CS17-G2FE-001","2017-04-20","canopy_cover",0.869602955497937,"NILASQ4G31I11S3/LH123HT","G2FE",1,3,255,10.84734246
"CS17-G2FE-001","2017-04-20","ExG",0.198832876943287,"NILASQ4G31I11S3/LH123HT","G2FE",1,3,255,10.84734246
"CS17-G2FE-001","2017-04-20","GLI",0.140297877175504,"NILASQ4G31I11S3/LH123HT","G2FE",1,3,255,10.84734246
"CS17-G2FE-001","2017-04-20","VARI",0.10924441218794,"NILASQ4G31I11S3/LH123HT","G2FE",1,3,255,10.84734246
"CS17-G2FE-002","2017-04-20","canopy_cover",0.865272175834122,"2369/LH123HT","G2FE",1,3,257,9.07349416
"CS17-G2FE-002","2017-04-20","ExG",0.185846252911812,"2369/LH123HT","G2FE",1,3,257,9.07349416
"CS17-G2FE-002","2017-04-20","GLI",0.131540246859803,"2369/LH123HT","G2FE",1,3,257,9.07349416
"CS17-G2FE-002","2017-04-20","VARI",0.0903262034097875,"2369/LH123HT","G2FE",1,3,257,9.07349416
