"plot_id","date","trait","value"
"CS17-G2FE-021","2017-04-20","VARI",0.110100897552007
"CS17-G2FE-022","2017-04-20","canopy_cover",0.851484220731202
"CS17-G2FE-022","2017-04-20","ExG",0.177953793088034
"CS17-G2FE-022","2017-04-20","GLI",0.126281871993519
"CS17-G2FE-022","2017-04-20","VARI",0.0889217445621805
"CS17-G2FE-023","2017-04-20","canopy_cover",0.857161116535313
"CS17-G2FE-023","2017-04-20","ExG",0.185508038218425
"CS17-G2FE-023","2017-04-20","GLI",0.131196130013655
"CS17-G2FE-023","2017-04-20","VARI",0.0953811542398782
"CS17-G2FE-024","2017-04-20","canopy_cover",0.91881438309576
"CS17-G2FE-024","2017-04-20","ExG",0.195142690455428
"CS17-G2FE-024","2017-04-20","GLI",0.137905946861129
"CS17-G2FE-024","2017-04-20","VARI",0.118342955608573
"CS17-G2FE-025","2017-04-20","canopy_cover",0.93115534169351
"CS17-G2FE-025","2017-04-20","ExG",0.187976319581911
"CS17-G2FE-025","2017-04-20","GLI",0.13288733331465
"CS17-G2FE-025","2017-04-20","VARI",0.113600786434249
"CS17-G2FE-026","2017-04-20","canopy_cover",0.897856448734624
"CS17-G2FE-026","2017-04-20","ExG",0.182610332800142
"CS17-G2FE-026","2017-04-20","GLI",0.129225087624599
"CS17-G2FE-026","2017-04-20","VARI",0.105905423773775
"CS17-G2FE-027","2017-04-20","canopy_cover",0.855891796104964
"CS17-G2FE-027","2017-04-20","ExG",0.171535654756603
"CS17-G2FE-027","2017-04-20","GLI",0.121787131354489
"CS17-G2FE-027","2017-04-20","VARI",0.101684158476207
"CS17-G2FE-028","2017-04-20","canopy_cover",0.901902622984443
"CS17-G2FE-028","2017-04-20","ExG",0.198900922725627
"CS17-G2FE-028","2017-04-20","GLI",0.140464705836006
"CS17-G2FE-028","2017-04-20","VARI",0.119306791823713
"CS17-G2FE-029","2017-04-20","canopy_cover",0.901575063358059
"CS17-G2FE-029","2017-04-20","ExG",0.202801264934356
"CS17-G2FE-029","2017-04-20","GLI",0.142791585504817
"CS17-G2FE-029","2017-04-20","VARI",0.125866908412046
"CS17-G2FE-030","2017-04-20","canopy_cover",0.757555257857798
"CS17-G2FE-030","2017-04-20","ExG",0.162997182867283
"CS17-G2FE-030","2017-04-20","GLI",0.115637078562955
"CS17-G2FE-030","2017-04-20","VARI",0.0690534264781372
"CS17-G2FE-031","2017-04-20","canopy_cover",0.828962229165729
"CS17-G2FE-031","2017-04-20","ExG",0.168709513624366
"CS17-G2FE-031","2017-04-20","GLI",0.11989534066403
"CS17-G2FE-031","2017-04-20","VARI",0.0770724452544271
"CS17-G2FE-032","2017-04-20","canopy_cover",0.900783369967626
"CS17-G2FE-032","2017-04-20","ExG",0.18104747718545
"CS17-G2FE-032","2017-04-20","GLI",0.128396624227537
"CS17-G2FE-032","2017-04-20","VARI",0.0946179958080531
"CS17-G2FE-033","2017-04-20","canopy_cover",0.867234320267103
"CS17-G2FE-033","2017-04-20","ExG",0.158223849945476
"CS17-G2FE-033","2017-04-20","GLI",0.112960052367996
"CS17-G2FE-033","2017-04-20","VARI",0.0747984825625759
"CS17-G2FE-034","2017-04-20","canopy_cover",0.884476075359802
"CS17-G2FE-034","2017-04-20","ExG",0.160222291550491
"CS17-G2FE-034","2017-04-20","GLI",0.114270175052933
"CS17-G2FE-034","2017-04-20","VARI",0.0735283770015984
"CS17-G2FE-035","2017-04-20","canopy_cover",0.923484289692463
"CS17-G2FE-035","2017-04-20","ExG",0.202273726189019
"CS17-G2FE-035","2017-04-20","GLI",0.142608965626318
"CS17-G2FE-035","2017-04-20","VARI",0.116776093306884
"CS17-G2FE-036","2017-04-20","canopy_cover",0.827904301705997
"CS17-G2FE-036","2017-04-20","ExG",0.16379105478596
"CS17-G2FE-036","2017-04-20","GLI",0.116666984579777
"CS17-G2FE-036","2017-04-20","VARI",0.0744147463884065
"CS17-G2FE-037","2017-04-20","canopy_cover",0.837408499558286
"CS17-G2FE-037","2017-04-20","ExG",0.169564588582557
"CS17-G2FE-037","2017-04-20","GLI",0.120409430405522
"CS17-G2FE-037","2017-04-20","VARI",0.073436252393653
"CS17-G2FE-038","2017-04-20","canopy_cover",0.86804715488282
"CS17-G2FE-038","2017-04-20","ExG",0.184390900011826
"CS17-G2FE-038","2017-04-20","GLI",0.130554617190831
"CS17-G2FE-038","2017-04-20","VARI",0.112179886193345
"CS17-G2FE-039","2017-04-20","canopy_cover",0.914519070324345
"CS17-G2FE-039","2017-04-20","ExG",0.191177422826431
"CS17-G2FE-039","2017-04-20","GLI",0.135280608681249
"CS17-G2FE-039","2017-04-20","VARI",0.116491865464459
"CS17-G2FE-040","2017-04-20","canopy_cover",0.883310082324762
"CS17-G2FE-040","2017-04-20","ExG",0.175814740382477
"CS17-G2FE-040","2017-04-20","GLI",0.124805348611246
"CS17-G2FE-040","2017-04-20","VARI",0.0997882116053594
"CS17-G2FE-041","2017-04-20","canopy_cover",0.885414441819976
"CS17-G2FE-041","2017-04-20","ExG",0.186768582668447
"CS17-G2FE-041","2017-04-20","GLI",0.132246160004514
"CS17-G2FE-041","2017-04-20","VARI",0.112461413018346
"CS17-G2FE-042","2017-04-20","canopy_cover",0.945490357099062
"CS17-G2FE-042","2017-04-20","ExG",0.211005317430787
"CS17-G2FE-042","2017-04-20","GLI",0.14843179421782
"CS17-G2FE-042","2017-04-20","VARI",0.130460482908667
"CS17-G2FE-043","2017-04-20","canopy_cover",0.935093125283351
"CS17-G2FE-043","2017-04-20","ExG",0.210674274876294
"CS17-G2FE-043","2017-04-20","GLI",0.148280384473744
"CS17-G2FE-043","2017-04-20","VARI",0.116964617363545
"CS17-G2FE-044","2017-04-20","canopy_cover",0.888645506324734
"CS17-G2FE-044","2017-04-20","ExG",0.178228056902928
"CS17-G2FE-044","2017-04-20","GLI",0.126588673926859
"CS17-G2FE-044","2017-04-20","VARI",0.092234711598747
"CS17-G2FE-045","2017-04-20","canopy_cover",0.891890752502974
"CS17-G2FE-045","2017-04-20","ExG",0.203478797234561
"CS17-G2FE-045","2017-04-20","GLI",0.143674303984275
"CS17-G2FE-045","2017-04-20","VARI",0.108557047389278
"CS17-G2FE-046","2017-04-20","canopy_cover",0.942636041544364
"CS17-G2FE-046","2017-04-20","ExG",0.202227384960761
"CS17-G2FE-046","2017-04-20","GLI",0.14297394200228
"CS17-G2FE-046","2017-04-20","VARI",0.118426178316919
"CS17-G2FE-047","2017-04-20","canopy_cover",0.935593617482453
"CS17-G2FE-047","2017-04-20","ExG",0.213395189962999
"CS17-G2FE-047","2017-04-20","GLI",0.150399133492018
"CS17-G2FE-047","2017-04-20","VARI",0.125163979638326
"CS17-G2FE-048","2017-04-20","canopy_cover",0.93310463197178
"CS17-G2FE-048","2017-04-20","ExG",0.212231974365591
"CS17-G2FE-048","2017-04-20","GLI",0.149600787988419
"CS17-G2FE-048","2017-04-20","VARI",0.11587792356985
"CS17-G2FE-049","2017-04-20","canopy_cover",0.903142385219499
"CS17-G2FE-049","2017-04-20","ExG",0.208828725626312
"CS17-G2FE-049","2017-04-20","GLI",0.147154314485727
"CS17-G2FE-049","2017-04-20","VARI",0.113939314296673
"CS17-G2FE-050","2017-04-20","canopy_cover",0.937020148515413
"CS17-G2FE-050","2017-04-20","ExG",0.201710216891864
"CS17-G2FE-050","2017-04-20","GLI",0.142659965299465
"CS17-G2FE-050","2017-04-20","VARI",0.114499934946985
"CS17-G2FE-051","2017-04-20","canopy_cover",0.94541003776238
"CS17-G2FE-051","2017-04-20","ExG",0.205404420755392
"CS17-G2FE-051","2017-04-20","GLI",0.144897446335296
"CS17-G2FE-051","2017-04-20","VARI",0.118469965837494
"CS17-G2FE-052","2017-04-20","canopy_cover",0.935964630518603
"CS17-G2FE-052","2017-04-20","ExG",0.219625346366853
"CS17-G2FE-052","2017-04-20","GLI",0.154524205342088
"CS17-G2FE-052","2017-04-20","VARI",0.136488388326641
"CS17-G2FE-053","2017-04-20","canopy_cover",0.901526625664879
"CS17-G2FE-053","2017-04-20","ExG",0.203636934878115
"CS17-G2FE-053","2017-04-20","GLI",0.143608861234817
"CS17-G2FE-053","2017-04-20","VARI",0.110978253452044
"CS17-G2FE-054","2017-04-20","canopy_cover",0.960349815837935
"CS17-G2FE-054","2017-04-20","ExG",0.210919838963812
"CS17-G2FE-054","2017-04-20","GLI",0.148623571245856
"CS17-G2FE-054","2017-04-20","VARI",0.114966341240358
"CS17-G2FE-055","2017-04-20","canopy_cover",0.947686735830444
"CS17-G2FE-055","2017-04-20","ExG",0.198721492315232
"CS17-G2FE-055","2017-04-20","GLI",0.140505287475287
"CS17-G2FE-055","2017-04-20","VARI",0.109313684146128
"CS17-G2FE-056","2017-04-20","canopy_cover",0.973934991331536
"CS17-G2FE-056","2017-04-20","ExG",0.214659550431419
"CS17-G2FE-056","2017-04-20","GLI",0.151004317715654
"CS17-G2FE-056","2017-04-20","VARI",0.118066901774556
"CS17-G2FE-057","2017-04-20","canopy_cover",0.934007792778088
"CS17-G2FE-057","2017-04-20","ExG",0.206307492579633
"CS17-G2FE-057","2017-04-20","GLI",0.145290311818194
"CS17-G2FE-057","2017-04-20","VARI",0.113893263551574
"CS17-G2FE-058","2017-04-20","canopy_cover",0.962188584323971
"CS17-G2FE-058","2017-04-20","ExG",0.220011154736713
"CS17-G2FE-058","2017-04-20","GLI",0.154695813731836
"CS17-G2FE-058","2017-04-20","VARI",0.131555586510678
"CS17-G2FE-059","2017-04-20","canopy_cover",0.935891809624417
"CS17-G2FE-059","2017-04-20","ExG",0.222694534275057
"CS17-G2FE-059","2017-04-20","GLI",0.156621846348259
"CS17-G2FE-059","2017-04-20","VARI",0.128599502329768
"CS17-G2FE-060","2017-04-20","canopy_cover",0.93086201567986
"CS17-G2FE-060","2017-04-20","ExG",0.224455090072698
"CS17-G2FE-060","2017-04-20","GLI",0.157744996612048
"CS17-G2FE-060","2017-04-20","VARI",0.132704489163809
"CS17-G2FE-061","2017-04-20","canopy_cover",0.909063345647708
"CS17-G2FE-061","2017-04-20","ExG",0.214057604159628
"CS17-G2FE-061","2017-04-20","GLI",0.150979041042926
"CS17-G2FE-061","2017-04-20","VARI",0.122295802832642
"CS17-G2FE-062","2017-04-20","canopy_cover",0.928413484913116
"CS17-G2FE-062","2017-04-20","ExG",0.204006984165403
"CS17-G2FE-062","2017-04-20","GLI",0.144183657546737
"CS17-G2FE-062","2017-04-20","VARI",0.121573536085766
"CS17-G2FE-063","2017-04-20","canopy_cover",0.890600301815277
"CS17-G2FE-063","2017-04-20","ExG",0.202324362280792
"CS17-G2FE-063","2017-04-20","GLI",0.142915688300252
"CS17-G2FE-063","2017-04-20","VARI",0.115171313165224
"CS17-G2FE-064","2017-04-20","canopy_cover",0.856289589244126
"CS17-G2FE-064","2017-04-20","ExG",0.187628393346298
"CS17-G2FE-064","2017-04-20","GLI",0.132982382221505
"CS17-G2FE-064","2017-04-20","VARI",0.0978032229433362
"CS17-G2FE-065","2017-04-20","canopy_cover",0.891488704300991
"CS17-G2FE-065","2017-04-20","ExG",0.180847539835781
"CS17-G2FE-065","2017-04-20","GLI",0.128373428760695
"CS17-G2FE-065","2017-04-20","VARI",0.0846993680930553
"CS17-G2FE-066","2017-04-20","canopy_cover",0.95456549583176
"CS17-G2FE-066","2017-04-20","ExG",0.185844976175498
"CS17-G2FE-066","2017-04-20","GLI",0.131826545817611
"CS17-G2FE-066","2017-04-20","VARI",0.0952646045939253
"CS17-G2FE-067","2017-04-20","canopy_cover",0.903331558745561
"CS17-G2FE-067","2017-04-20","ExG",0.205481109279281
"CS17-G2FE-067","2017-04-20","GLI",0.145016617658247
"CS17-G2FE-067","2017-04-20","VARI",0.116189659867173
"CS17-G2FE-068","2017-04-20","canopy_cover",0.895500745206499
"CS17-G2FE-068","2017-04-20","ExG",0.204264594579258
"CS17-G2FE-068","2017-04-20","GLI",0.144114372700892
"CS17-G2FE-068","2017-04-20","VARI",0.120298000463746
"CS17-G2FE-069","2017-04-20","canopy_cover",0.886154481970554
"CS17-G2FE-069","2017-04-20","ExG",0.216674960173643
"CS17-G2FE-069","2017-04-20","GLI",0.152473686002856
"CS17-G2FE-069","2017-04-20","VARI",0.130807722170962
"CS17-G2FE-070","2017-04-20","canopy_cover",0.919556398630986
"CS17-G2FE-070","2017-04-20","ExG",0.214363365906047
"CS17-G2FE-070","2017-04-20","GLI",0.150800482634136
"CS17-G2FE-070","2017-04-20","VARI",0.138388107847786
"CS17-G2FE-071","2017-04-20","canopy_cover",0.906283967075283
"CS17-G2FE-071","2017-04-20","ExG",0.218127432793803
"CS17-G2FE-071","2017-04-20","GLI",0.153101876645748
"CS17-G2FE-071","2017-04-20","VARI",0.136270841600542
"CS17-G2FE-072","2017-04-20","canopy_cover",0.925251620861424
"CS17-G2FE-072","2017-04-20","ExG",0.21157133347334
"CS17-G2FE-072","2017-04-20","GLI",0.148674394943428
"CS17-G2FE-072","2017-04-20","VARI",0.113155289989036
"CS17-G2FE-073","2017-04-20","canopy_cover",0.928064022469368
"CS17-G2FE-073","2017-04-20","ExG",0.202028689874532
"CS17-G2FE-073","2017-04-20","GLI",0.142435339849399
"CS17-G2FE-073","2017-04-20","VARI",0.105848861134571
"CS17-G2FE-074","2017-04-20","canopy_cover",0.929279478915268
"CS17-G2FE-074","2017-04-20","ExG",0.228399103524221
"CS17-G2FE-074","2017-04-20","GLI",0.159906658304039
"CS17-G2FE-074","2017-04-20","VARI",0.128046609433794
"CS17-G2FE-075","2017-04-20","canopy_cover",0.934025151459106
"CS17-G2FE-075","2017-04-20","ExG",0.220100350542153
"CS17-G2FE-075","2017-04-20","GLI",0.15452232454719
"CS17-G2FE-075","2017-04-20","VARI",0.120430751173743
"CS17-G2FE-076","2017-04-20","canopy_cover",0.91991191959435
"CS17-G2FE-076","2017-04-20","ExG",0.216525897738406
"CS17-G2FE-076","2017-04-20","GLI",0.151826510583097
"CS17-G2FE-076","2017-04-20","VARI",0.106302078234202
"CS17-G2FE-077","2017-04-20","canopy_cover",0.930510557732204
"CS17-G2FE-077","2017-04-20","ExG",0.210366582164529
"CS17-G2FE-077","2017-04-20","GLI",0.147584556488015
"CS17-G2FE-077","2017-04-20","VARI",0.100340946887808
"CS17-G2FE-078","2017-04-20","canopy_cover",0.922077349265814
"CS17-G2FE-078","2017-04-20","ExG",0.235171684235686
"CS17-G2FE-078","2017-04-20","GLI",0.164197390561753
"CS17-G2FE-078","2017-04-20","VARI",0.128181324076974
"CS17-G2FE-079","2017-04-20","canopy_cover",0.940143145914794
"CS17-G2FE-079","2017-04-20","ExG",0.211648229234746
"CS17-G2FE-079","2017-04-20","GLI",0.14856656783391
"CS17-G2FE-079","2017-04-20","VARI",0.109042209799477
"CS17-G2FE-080","2017-04-20","canopy_cover",0.89010313010333
"CS17-G2FE-080","2017-04-20","ExG",0.191549124640212
"CS17-G2FE-080","2017-04-20","GLI",0.135015426540688
"CS17-G2FE-080","2017-04-20","VARI",0.0939710869286158
"CS17-G2FE-081","2017-04-20","canopy_cover",0.900835801322733
"CS17-G2FE-081","2017-04-20","ExG",0.194766005540739
"CS17-G2FE-081","2017-04-20","GLI",0.137274835893245
"CS17-G2FE-081","2017-04-20","VARI",0.0941806649157846
"CS17-G2FE-082","2017-04-20","canopy_cover",0.863688264224456
"CS17-G2FE-082","2017-04-20","ExG",0.203802725535085
"CS17-G2FE-082","2017-04-20","GLI",0.143496787251773
"CS17-G2FE-082","2017-04-20","VARI",0.0989636822557335
"CS17-G2FE-083","2017-04-20","canopy_cover",0.898454566683097
"CS17-G2FE-083","2017-04-20","ExG",0.202832861765204
"CS17-G2FE-083","2017-04-20","GLI",0.143102930983488
"CS17-G2FE-083","2017-04-20","VARI",0.114714946902945
"CS17-G2FE-084","2017-04-20","canopy_cover",0.901071998784891
"CS17-G2FE-084","2017-04-20","ExG",0.203237324730254
"CS17-G2FE-084","2017-04-20","GLI",0.143573815988885
"CS17-G2FE-084","2017-04-20","VARI",0.112255326280195
"CS17-G2FE-085","2017-04-20","canopy_cover",0.884620092499935
"CS17-G2FE-085","2017-04-20","ExG",0.196114011460971
"CS17-G2FE-085","2017-04-20","GLI",0.138717885884649
"CS17-G2FE-085","2017-04-20","VARI",0.101262553310021
"CS17-G2FE-086","2017-04-20","canopy_cover",0.895600581215258
"CS17-G2FE-086","2017-04-20","ExG",0.189671692487224
"CS17-G2FE-086","2017-04-20","GLI",0.134361541197017
"CS17-G2FE-086","2017-04-20","VARI",0.0989074085319472
"CS17-G2FE-087","2017-04-20","canopy_cover",0.918159965826393
"CS17-G2FE-087","2017-04-20","ExG",0.192785897045151
"CS17-G2FE-087","2017-04-20","GLI",0.136576019230615
"CS17-G2FE-087","2017-04-20","VARI",0.107794762578457
"CS17-G2FE-088","2017-04-20","canopy_cover",0.863954233656376
"CS17-G2FE-088","2017-04-20","ExG",0.189971630970301
"CS17-G2FE-088","2017-04-20","GLI",0.134625744062504
"CS17-G2FE-088","2017-04-20","VARI",0.0971743018773802
"CS17-G2FE-089","2017-04-20","canopy_cover",0.878999449501018
"CS17-G2FE-089","2017-04-20","ExG",0.19519797649174
"CS17-G2FE-089","2017-04-20","GLI",0.138032840245051
"CS17-G2FE-089","2017-04-20","VARI",0.0974091618606372
"CS17-G2FE-090","2017-04-20","canopy_cover",0.903644575273944
"CS17-G2FE-090","2017-04-20","ExG",0.201033064684469
"CS17-G2FE-090","2017-04-20","GLI",0.142154685776597
"CS17-G2FE-090","2017-04-20","VARI",0.11123245114313
"CS17-G2FE-091","2017-04-20","canopy_cover",0.893553316910067
"CS17-G2FE-091","2017-04-20","ExG",0.186185431259279
"CS17-G2FE-091","2017-04-20","GLI",0.131957043115035
"CS17-G2FE-091","2017-04-20","VARI",0.0973093778519347
"CS17-G2FE-092","2017-04-20","canopy_cover",0.894808939082457
"CS17-G2FE-092","2017-04-20","ExG",0.18108760098638
"CS17-G2FE-092","2017-04-20","GLI",0.128312913888355
"CS17-G2FE-092","2017-04-20","VARI",0.0822230927003238
"CS17-G2FE-093","2017-04-20","canopy_cover",0.876746723737068
"CS17-G2FE-093","2017-04-20","ExG",0.171842193395086
"CS17-G2FE-093","2017-04-20","GLI",0.1222160658837
"CS17-G2FE-093","2017-04-20","VARI",0.0782856538759874
"CS17-G2FE-094","2017-04-20","canopy_cover",0.916557873977288
"CS17-G2FE-094","2017-04-20","ExG",0.189454025201126
"CS17-G2FE-094","2017-04-20","GLI",0.134055203559833
"CS17-G2FE-094","2017-04-20","VARI",0.0990916330862728
"CS17-G2FE-095","2017-04-20","canopy_cover",0.927377178971605
"CS17-G2FE-095","2017-04-20","ExG",0.187038184047939
"CS17-G2FE-095","2017-04-20","GLI",0.132433788814987
"CS17-G2FE-095","2017-04-20","VARI",0.0973521499154567
"CS17-G2FE-096","2017-04-20","canopy_cover",0.87080429340158
"CS17-G2FE-096","2017-04-20","ExG",0.172150060103497
"CS17-G2FE-096","2017-04-20","GLI",0.122203925066414
"CS17-G2FE-096","2017-04-20","VARI",0.0759595148108061
"CS17-G2FE-097","2017-04-20","canopy_cover",0.874027812057819
"CS17-G2FE-097","2017-04-20","ExG",0.172533230703969
"CS17-G2FE-097","2017-04-20","GLI",0.122437382240189
"CS17-G2FE-097","2017-04-20","VARI",0.0789996550337827
"CS17-G2FE-098","2017-04-20","canopy_cover",0.90383552663659
"CS17-G2FE-098","2017-04-20","ExG",0.18131554426683
"CS17-G2FE-098","2017-04-20","GLI",0.128542726144614
"CS17-G2FE-098","2017-04-20","VARI",0.0944851554418354
"CS17-G2FE-099","2017-04-20","canopy_cover",0.904309848810607
"CS17-G2FE-099","2017-04-20","ExG",0.165201104988212
"CS17-G2FE-099","2017-04-20","GLI",0.117716692550485
"CS17-G2FE-099","2017-04-20","VARI",0.087938887127795
"CS17-G2FE-100","2017-04-20","canopy_cover",0.901261381680391
"CS17-G2FE-100","2017-04-20","ExG",0.152526144315831
"CS17-G2FE-100","2017-04-20","GLI",0.10898866703136
"CS17-G2FE-100","2017-04-20","VARI",0.0675204775534325
"CS17-G2FE-101","2017-04-20","canopy_cover",0.915302727918117
"CS17-G2FE-101","2017-04-20","ExG",0.187307054232353
"CS17-G2FE-101","2017-04-20","GLI",0.132918829028622
"CS17-G2FE-101","2017-04-20","VARI",0.0946171328316076
"CS17-G2FE-102","2017-04-20","canopy_cover",0.920056789620171
"CS17-G2FE-102","2017-04-20","ExG",0.178829590462088
"CS17-G2FE-102","2017-04-20","GLI",0.127122614287483
"CS17-G2FE-102","2017-04-20","VARI",0.0819349226826481
"CS17-G2FE-103","2017-04-20","canopy_cover",0.900888500406522
"CS17-G2FE-103","2017-04-20","ExG",0.177795343436397
"CS17-G2FE-103","2017-04-20","GLI",0.126522878520901
"CS17-G2FE-103","2017-04-20","VARI",0.0892221121438912
"CS17-G2FE-104","2017-04-20","canopy_cover",0.891629253368856
"CS17-G2FE-104","2017-04-20","ExG",0.21530796744101
"CS17-G2FE-104","2017-04-20","GLI",0.150930013751953
"CS17-G2FE-104","2017-04-20","VARI",0.0891846831334793
"CS17-G2FE-105","2017-04-20","canopy_cover",0.897047521100371
"CS17-G2FE-105","2017-04-20","ExG",0.168872457260571
"CS17-G2FE-105","2017-04-20","GLI",0.120167397574606
"CS17-G2FE-105","2017-04-20","VARI",0.0760416975595904
"CS17-G2FE-106","2017-04-20","canopy_cover",0.850089572801849
"CS17-G2FE-106","2017-04-20","ExG",0.180561129298718
"CS17-G2FE-106","2017-04-20","GLI",0.127944891720758
"CS17-G2FE-106","2017-04-20","VARI",0.0741869733706094
"CS17-G2FE-107","2017-04-20","canopy_cover",0.926167624285582
"CS17-G2FE-107","2017-04-20","ExG",0.173443131732039
"CS17-G2FE-107","2017-04-20","GLI",0.123196561569486
"CS17-G2FE-107","2017-04-20","VARI",0.0740022068397765
"CS17-G2FE-108","2017-04-20","canopy_cover",0.944269667660074
"CS17-G2FE-108","2017-04-20","ExG",0.200725270457446
"CS17-G2FE-108","2017-04-20","GLI",0.142124596859786
"CS17-G2FE-108","2017-04-20","VARI",0.105714123488685
"CS17-G2FE-109","2017-04-20","canopy_cover",0.928725960377183
"CS17-G2FE-109","2017-04-20","ExG",0.213756632343853
"CS17-G2FE-109","2017-04-20","GLI",0.150592752192788
"CS17-G2FE-109","2017-04-20","VARI",0.129931285760759
"CS17-G2FE-110","2017-04-20","canopy_cover",0.899287340506242
"CS17-G2FE-110","2017-04-20","ExG",0.197108582410495
"CS17-G2FE-110","2017-04-20","GLI",0.139014376495053
"CS17-G2FE-110","2017-04-20","VARI",0.0930435792825609
"CS17-G2FE-111","2017-04-20","canopy_cover",0.930163026220423
"CS17-G2FE-111","2017-04-20","ExG",0.194317477367462
"CS17-G2FE-111","2017-04-20","GLI",0.137723672928884
"CS17-G2FE-111","2017-04-20","VARI",0.105638122699773
"CS17-G2FE-112","2017-04-20","canopy_cover",0.927075111124671
"CS17-G2FE-112","2017-04-20","ExG",0.189739194833832
"CS17-G2FE-112","2017-04-20","GLI",0.134605114330536
"CS17-G2FE-112","2017-04-20","VARI",0.10647754503469
"CS17-G2FE-113","2017-04-20","canopy_cover",0.915475564495836
"CS17-G2FE-113","2017-04-20","ExG",0.195449418105682
"CS17-G2FE-113","2017-04-20","GLI",0.138299231957153
"CS17-G2FE-113","2017-04-20","VARI",0.0980002214874696
"CS17-G2FE-114","2017-04-20","canopy_cover",0.918232411685959
"CS17-G2FE-114","2017-04-20","ExG",0.193913628772523
"CS17-G2FE-114","2017-04-20","GLI",0.137221046819085
"CS17-G2FE-114","2017-04-20","VARI",0.0958350607138845
"CS17-G2FE-115","2017-04-20","canopy_cover",0.93835222728527
"CS17-G2FE-115","2017-04-20","ExG",0.175234701744256
"CS17-G2FE-115","2017-04-20","GLI",0.124399232506013
"CS17-G2FE-115","2017-04-20","VARI",0.0790666405516296
"CS17-G2FE-116","2017-04-20","canopy_cover",0.953323089417208
"CS17-G2FE-116","2017-04-20","ExG",0.22062967700958
"CS17-G2FE-116","2017-04-20","GLI",0.154585084235937
"CS17-G2FE-116","2017-04-20","VARI",0.12209588855104
"CS17-G2FE-117","2017-04-20","canopy_cover",0.947165573621123
"CS17-G2FE-117","2017-04-20","ExG",0.217567368051558
"CS17-G2FE-117","2017-04-20","GLI",0.152580309686833
"CS17-G2FE-117","2017-04-20","VARI",0.111903383284884
"CS17-G2FE-118","2017-04-20","canopy_cover",0.945659225695563
"CS17-G2FE-118","2017-04-20","ExG",0.211335664281586
"CS17-G2FE-118","2017-04-20","GLI",0.148370871314637
"CS17-G2FE-118","2017-04-20","VARI",0.0995791723553189
"CS17-G2FE-119","2017-04-20","canopy_cover",0.952581386524339
"CS17-G2FE-119","2017-04-20","ExG",0.198159116529553
"CS17-G2FE-119","2017-04-20","GLI",0.139530718831844
"CS17-G2FE-119","2017-04-20","VARI",0.101988097756275
"CS17-G2FE-120","2017-04-20","canopy_cover",0.958673727301499
"CS17-G2FE-120","2017-04-20","ExG",0.22895738255097
"CS17-G2FE-120","2017-04-20","GLI",0.159584523133767
"CS17-G2FE-120","2017-04-20","VARI",0.0922991563187034
"CS17-G2FE-121","2017-04-20","canopy_cover",0.93749402983777
"CS17-G2FE-121","2017-04-20","ExG",0.20175218946527
"CS17-G2FE-121","2017-04-20","GLI",0.142093629738604
"CS17-G2FE-121","2017-04-20","VARI",0.0944025691895427
"CS17-G2FE-122","2017-04-20","canopy_cover",0.95881971932198
"CS17-G2FE-122","2017-04-20","ExG",0.193509243521181
"CS17-G2FE-122","2017-04-20","GLI",0.136587882939799
"CS17-G2FE-122","2017-04-20","VARI",0.0916554739024334
"CS17-G2FE-123","2017-04-20","canopy_cover",0.954506285581815
"CS17-G2FE-123","2017-04-20","ExG",0.21451586493602
"CS17-G2FE-123","2017-04-20","GLI",0.15048926313058
"CS17-G2FE-123","2017-04-20","VARI",0.103021378239953
"CS17-G2FE-124","2017-04-20","canopy_cover",0.913032721561649
"CS17-G2FE-124","2017-04-20","ExG",0.189146389203313
"CS17-G2FE-124","2017-04-20","GLI",0.133690716386317
"CS17-G2FE-124","2017-04-20","VARI",0.0815619960293038
"CS17-G2FE-125","2017-04-20","canopy_cover",0.953131423221443
"CS17-G2FE-125","2017-04-20","ExG",0.207629782949669
"CS17-G2FE-125","2017-04-20","GLI",0.146240022279569
"CS17-G2FE-125","2017-04-20","VARI",0.118070288442422
"CS17-G2FE-126","2017-04-20","canopy_cover",0.923674725595531
"CS17-G2FE-126","2017-04-20","ExG",0.208964013258604
"CS17-G2FE-126","2017-04-20","GLI",0.146890001255913
"CS17-G2FE-126","2017-04-20","VARI",0.115515760104107
"CS17-G2FE-127","2017-04-20","canopy_cover",0.94250946655817
"CS17-G2FE-127","2017-04-20","ExG",0.222229935315423
"CS17-G2FE-127","2017-04-20","GLI",0.155675106333373
"CS17-G2FE-127","2017-04-20","VARI",0.114769559100985
"CS17-G2FE-128","2017-04-20","canopy_cover",0.942470693503517
"CS17-G2FE-128","2017-04-20","ExG",0.203456721610545
"CS17-G2FE-128","2017-04-20","GLI",0.143309704791476
"CS17-G2FE-128","2017-04-20","VARI",0.122837426851845
"CS17-G2FE-129","2017-04-20","canopy_cover",0.951701608123568
"CS17-G2FE-129","2017-04-20","ExG",0.200034164737877
"CS17-G2FE-129","2017-04-20","GLI",0.141158382934658
"CS17-G2FE-129","2017-04-20","VARI",0.123767413187134
"CS17-G2FE-130","2017-04-20","canopy_cover",0.958438283707923
"CS17-G2FE-130","2017-04-20","ExG",0.205776808805492
"CS17-G2FE-130","2017-04-20","GLI",0.144846241764154
"CS17-G2FE-130","2017-04-20","VARI",0.116252341922239
"CS17-G2FE-131","2017-04-20","canopy_cover",0.94822771952991
"CS17-G2FE-131","2017-04-20","ExG",0.196089378137935
